,house_id,property_type,address,city,state_abbr,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,population,pop_cat,min_temp,max_temp,temp_range,latitude,longitude,url
3700,3701,Single Family Residential,712 N 64th St,Seattle,WA,98103,1085000,3,2.75,2148,3500,1927,0,608660,large,28.4,79.2,50.8,47.6755075,-122.34932509999999,http://www.redfin.com/WA/Seattle/712-N-64th-St-98103/home/299116
3701,3702,Multi-Family (2-4 Unit),629 W Nickerson,Seattle,WA,98119,1395000,6,4.0,3120,4400,1955,0,608660,large,28.4,79.2,50.8,47.6516911,-122.3658754,http://www.redfin.com/WA/Seattle/629-W-Nickerson-St-98119/home/2084505
3702,3703,Condo/Co-op,737 Olive Way #2508,Seattle,WA,98101,888000,1,1.5,1092,29160,2009,762,608660,large,28.4,79.2,50.8,47.6135679,-122.3340612,http://www.redfin.com/WA/Seattle/737-Olive-Way-98101/unit-2508/home/21883638
3703,3704,Condo/Co-op,1730 Taylor Ave N #409,Seattle,WA,98109,500000,2,1.0,859,0,1968,474,608660,large,28.4,79.2,50.8,47.6346248,-122.34675279999999,http://www.redfin.com/WA/Seattle/1730-Taylor-Ave-N-98109/unit-409/home/2116960
3704,3705,Single Family Residential,9907 31 Ave SW,Seattle,WA,98126,432000,2,1.0,710,6426,1942,0,608660,large,28.4,79.2,50.8,47.5143777,-122.3721587,http://www.redfin.com/WA/Seattle/9907-31st-Ave-SW-98126/home/154869
3705,3706,Multi-Family (5+ Unit),2425 SW Barton St,Seattle,WA,98106,999900,1,1.0,2390,7168,1948,0,608660,large,28.4,79.2,50.8,47.5208297,-122.36431200000001,http://www.redfin.com/WA/Seattle/2425-SW-Barton-St-98106/home/473615
3706,3707,Single Family Residential,1609 Ferry Ave SW,Seattle,WA,98116,950000,4,2.0,2700,5150,1925,0,608660,large,28.4,79.2,50.8,47.588646600000004,-122.38268529999999,http://www.redfin.com/WA/Seattle/1609-Ferry-Ave-SW-98116/home/150832
3707,3708,Single Family Residential,5028 37th Ave SW,Seattle,WA,98126,1075000,3,2.75,2510,5080,1927,0,608660,large,28.4,79.2,50.8,47.556527200000005,-122.37856049999999,http://www.redfin.com/WA/Seattle/5028-37th-Ave-SW-98126/home/470789
3708,3709,Single Family Residential,7914 18th Ave SW,Seattle,WA,98106,600000,3,1.75,1440,5160,1948,0,608660,large,28.4,79.2,50.8,47.5314128,-122.3574428,http://www.redfin.com/WA/Seattle/7914-18th-Ave-SW-98106/home/475762
3709,3710,Single Family Residential,911 Martin Luther King Jr Way S,Seattle,WA,98144,950000,3,3.0,2060,3177,2012,0,608660,large,28.4,79.2,50.8,47.59423820000001,-122.29833400000001,http://www.redfin.com/WA/Seattle/911-Martin-Luther-King-Jr-Way-S-98144/home/149134
3710,3711,Townhouse,309 Lee St,Seattle,WA,98109,1597500,3,3.75,2362,1288,2019,0,608660,large,28.4,79.2,50.8,47.63124129999999,-122.35082140000002,http://www.redfin.com/WA/Seattle/309-Lee-St-98109/home/172654523
3711,3712,Condo/Co-op,2319 1st Ave #305,Seattle,WA,98121,1100000,2,2.0,1577,0,2000,937,608660,large,28.4,79.2,50.8,47.6136191,-122.3474433,http://www.redfin.com/WA/Seattle/2319-1st-Ave-98121/unit-305/home/48490
3712,3713,Condo/Co-op,1929 42nd Ave E Unit B,Seattle,WA,98112,675000,2,1.0,963,3300,1987,350,608660,large,28.4,79.2,50.8,47.6366508,-122.278724,http://www.redfin.com/WA/Seattle/1929-42nd-Ave-E-98112/unit-B/home/28108
3713,3714,Single Family Residential,2234 2nd Ave W,Seattle,WA,98119,1398000,5,2.5,2150,2700,1904,0,608660,large,28.4,79.2,50.8,47.6394343,-122.35934509999998,http://www.redfin.com/WA/Seattle/2234-2nd-Ave-W-98119/home/133176
3714,3715,Single Family Residential,3814 SW Myrtle St,Seattle,WA,98126,1175000,3,1.75,2360,6250,1955,0,608660,large,28.4,79.2,50.8,47.53989910000001,-122.38110049999999,http://www.redfin.com/WA/Seattle/3814-SW-Myrtle-St-98126/home/468592
3715,3716,Condo/Co-op,588 Bell St #1403,Seattle,WA,98121,1000000,2,1.75,1156,41847,2015,987,608660,large,28.4,79.2,50.8,47.6164498,-122.3428091,http://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-1403/home/168659270
3716,3717,Single Family Residential,3212 S Edmunds St,Seattle,WA,98118,740000,3,2.5,1530,1280,2007,0,608660,large,28.4,79.2,50.8,47.5588406,-122.29087720000001,http://www.redfin.com/WA/Seattle/3212-S-Edmunds-St-98118/home/12319150
3717,3718,Condo/Co-op,99 Union St #1201,Seattle,WA,98101,3500000,2,2.5,2082,0,2008,2852,608660,large,28.4,79.2,50.8,47.607378499999996,-122.3391595,http://www.redfin.com/WA/Seattle/99-Union-St-98101/unit-1201/home/17863098
3718,3719,Condo/Co-op,5001 California Ave SW #406,Seattle,WA,98136,569950,2,1.75,1100,0,2004,479,608660,large,28.4,79.2,50.8,47.557274799999995,-122.38729690000001,http://www.redfin.com/WA/Seattle/5001-California-Ave-SW-98136/unit-406/home/62316
3719,3720,Vacant Land,3500 S Edmunds St,Seattle,WA,98118,2300000,0,0.0,0,6401,unknown,0,608660,large,28.4,79.2,50.8,47.558865399999995,-122.2886504,http://www.redfin.com/WA/Seattle/3500-S-Edmunds-St-98118/home/172548
3720,3721,Single Family Residential,3602 SW Lander St,Seattle,WA,98126,1499000,4,3.75,3580,5000,1927,0,608660,large,28.4,79.2,50.8,47.579432000000004,-122.37732390000001,http://www.redfin.com/WA/Seattle/3602-SW-Lander-St-98126/home/328000
3721,3722,Single Family Residential,10414 22nd Ave SW,Seattle,WA,98146,425000,3,1.0,750,8040,1944,0,608660,large,28.4,79.2,50.8,47.5095309,-122.3612697,http://www.redfin.com/WA/Seattle/10414-22nd-Ave-SW-98146/home/179359
3722,3723,Condo/Co-op,321 10th Ave S #620,Seattle,WA,98104,485000,2,2.0,906,0,2000,418,608660,large,28.4,79.2,50.8,47.59941920000001,-122.31979740000001,http://www.redfin.com/WA/Seattle/321-10th-Ave-S-98104/unit-620/home/12254
3723,3724,Vacant Land,2800 S Orcas St,Seattle,WA,98108,175000,0,0.0,0,8775,unknown,0,608660,large,28.4,79.2,50.8,47.550892,-122.29678009999999,http://www.redfin.com/WA/Seattle/2800-S-Orcas-St-98108/home/172650725
3724,3725,Condo/Co-op,3270 SW Graham St #501,Seattle,WA,98126,755000,4,2.5,1961,0,2018,429,608660,large,28.4,79.2,50.8,47.546777899999995,-122.37485120000001,http://www.redfin.com/WA/Seattle/3270-SW-Graham-St-98126/unit-501/home/145541628
3725,3726,Condo/Co-op,1760 NW 56th St #106,Seattle,WA,98107,449999,1,1.0,662,0,2016,265,608660,large,28.4,79.2,50.8,47.669648200000005,-122.38157240000001,http://www.redfin.com/WA/Seattle/1760-NW-56th-St-98107/unit-106/home/107948506
3726,3727,Single Family Residential,6533 38th Ave S,Seattle,WA,98118,569000,5,2.0,1440,4560,1998,0,608660,large,28.4,79.2,50.8,47.5432883,-122.28518159999999,http://www.redfin.com/WA/Seattle/6533-38th-Ave-S-98118/home/478898
3727,3728,Single Family Residential,3248 NW Market St,Seattle,WA,98107,998000,3,2.5,2110,6950,1948,0,608660,large,28.4,79.2,50.8,47.66883320000001,-122.4005098,http://www.redfin.com/WA/Seattle/3248-NW-Market-St-98107/home/161878
3728,3729,Condo/Co-op,1727 Harbor Ave SW Unit N106,Seattle,WA,98126,529900,1,0.75,1050,0,1973,448,608660,large,28.4,79.2,50.8,47.587098,-122.37896699999999,http://www.redfin.com/WA/Seattle/1727-Harbor-Ave-SW-98126/unit-N106/home/171135579
3729,3730,Single Family Residential,4933 NE 86th St,Seattle,WA,98115,1700000,3,2.75,3789,7000,1977,0,608660,large,28.4,79.2,50.8,47.691069299999995,-122.2732307,http://www.redfin.com/WA/Seattle/4933-NE-86th-St-98115/home/320928
3730,3731,Townhouse,956 N 42nd St Unit D,Seattle,WA,98103,850000,2,1.5,1340,1197,2003,0,608660,large,28.4,79.2,50.8,47.657919,-122.3462596,http://www.redfin.com/WA/Seattle/956-N-42nd-St-98103/unit-D/home/119592
3731,3732,Condo/Co-op,526 1st Ave S #401,Seattle,WA,98104,585000,2,1.5,1292,0,1909,632,608660,large,28.4,79.2,50.8,47.597563799999996,-122.3337071,http://www.redfin.com/WA/Seattle/526-1st-Ave-S-98104/unit-401/home/6873
3732,3733,Single Family Residential,9015 13th Ave SW,Seattle,WA,98106,442000,1,1.0,800,6660,1942,0,608660,large,28.4,79.2,50.8,47.5223662,-122.35195759999999,http://www.redfin.com/WA/Seattle/9015-13th-Ave-SW-98106/home/475124
3733,3734,Condo/Co-op,2600 2nd Ave #602,Seattle,WA,98121,446500,1,1.0,682,25918,1993,580,608660,large,28.4,79.2,50.8,47.61631505,-122.34909540000001,http://www.redfin.com/WA/Seattle/2600-2nd-Ave-98121/unit-602/home/11331
3734,3735,Single Family Residential,8127 10th Ave SW,Seattle,WA,98106,495000,2,1.0,1010,7140,1952,0,608660,large,28.4,79.2,50.8,47.529282099999996,-122.34847509999999,http://www.redfin.com/WA/Seattle/8127-10th-Ave-SW-98106/home/474663
3735,3736,Townhouse,201 27th Ave S,Seattle,WA,98144,699950,3,3.25,1328,0,2002,390,608660,large,28.4,79.2,50.8,47.6006289,-122.29828870000001,http://www.redfin.com/WA/Seattle/201-27th-Ave-S-98144/home/242
3736,3737,Townhouse,7953 9th Ave SW Unit B,Seattle,WA,98106,439500,3,1.5,1300,1887,2008,0,608660,large,28.4,79.2,50.8,47.530443,-122.347196,http://www.redfin.com/WA/Seattle/7953-9th-Ave-SW-98106/unit-B/home/18657776
3737,3738,Single Family Residential,3412 60th Ave SW,Seattle,WA,98116,879000,3,1.75,2750,5400,1924,0,608660,large,28.4,79.2,50.8,47.5735302,-122.4091213,http://www.redfin.com/WA/Seattle/3412-60th-Ave-SW-98116/home/152027
3738,3739,Condo/Co-op,1136 13th Ave #102,Seattle,WA,98122,415000,1,1.0,736,11520,1924,742,608660,large,28.4,79.2,50.8,47.6126959,-122.31508729999999,http://www.redfin.com/WA/Seattle/1136-13th-Ave-98122/unit-102/home/108456576
3739,3740,Single Family Residential,5707 S Augusta St,Seattle,WA,98178,445000,3,2.0,1986,9100,1942,0,608660,large,28.4,79.2,50.8,47.4999178,-122.2606378,http://www.redfin.com/WA/Seattle/5707-S-Augusta-St-98178/home/178239
3740,3741,Multi-Family (2-4 Unit),2630 58th Ave SW,Seattle,WA,98116,1100000,5,4.5,2382,3510,1940,0,608660,large,28.4,79.2,50.8,47.579901799999995,-122.4058919,http://www.redfin.com/WA/Seattle/2630-58th-Ave-SW-98116/home/2068168
3741,3742,Single Family Residential,1707 Parkside Dr E,Seattle,WA,98112,3700000,4,3.5,4190,8301,1951,0,608660,large,28.4,79.2,50.8,47.6349266,-122.29115290000001,http://www.redfin.com/WA/Seattle/1707-Parkside-Dr-E-98112/unit-EA/home/138842
3742,3743,Single Family Residential,7508 30th Ave SW,Seattle,WA,98125,595000,2,1.5,1750,5000,1941,0,608660,large,28.4,79.2,50.8,47.5351994,-122.37082040000001,http://www.redfin.com/WA/Seattle/7508-30th-Ave-SW-98126/home/473584
3743,3744,Single Family Residential,3272 36th Ave SW,Seattle,WA,98126,1398500,4,3.25,3360,4449,2000,0,608660,large,28.4,79.2,50.8,47.573494399999994,-122.3767399,http://www.redfin.com/WA/Seattle/3272-36th-Ave-SW-98126/home/327845
3744,3745,Townhouse,1616 20th Ave Unit C,Seattle,WA,98122,868000,3,3.5,1630,1585,2000,0,608660,large,28.4,79.2,50.8,47.615739000000005,-122.305674,http://www.redfin.com/WA/Seattle/1616-20th-Ave-98122/unit-C/home/143263
3745,3746,Single Family Residential,4435 Renton Ave S,Seattle,WA,98108,845000,4,2.25,1829,2912,2013,127,608660,large,28.4,79.2,50.8,47.5635932,-122.2925175,http://www.redfin.com/WA/Seattle/4435-Renton-Ave-S-98108/home/28581778
3746,3747,Condo/Co-op,6960 California Ave SW Unit A206,Seattle,WA,98136,320000,1,1.0,600,0,1989,298,608660,large,28.4,79.2,50.8,47.541087100000006,-122.3867872,http://www.redfin.com/WA/Seattle/6960-California-Ave-SW-98136/unit-A206/home/12538197
3747,3748,Single Family Residential,14035 27th Ave NE,Seattle,WA,98125,519000,2,1.0,1200,8511,1949,0,608660,large,28.4,79.2,50.8,47.7311821,-122.29949920000001,http://www.redfin.com/WA/Seattle/14035-27th-Ave-NE-98125/home/114508
3748,3749,Townhouse,5212 B Brooklyn Ave NE,Seattle,WA,98105,864950,3,2.25,1330,1120,2020,0,608660,large,28.4,79.2,50.8,47.666921,-122.3138996,http://www.redfin.com/WA/Seattle/5212-Brooklyn-Ave-NE-98105/home/172646874
3749,3750,Single Family Residential,4040 35th Ave SW,Seattle,WA,98126,775000,3,1.75,1640,4000,1940,0,608660,large,28.4,79.2,50.8,47.5667324,-122.3759142,http://www.redfin.com/WA/Seattle/4040-35th-Ave-SW-98126/home/328358
3750,3751,Townhouse,2214 E Spruce St,Seattle,WA,98122,829000,3,3.0,1863,1443,2020,0,608660,large,28.4,79.2,50.8,47.603664200000004,-122.3030482,http://www.redfin.com/WA/Seattle/2214-E-Spruce-St-98122/home/144334
3751,3752,Condo/Co-op,1920 4th Ave #1208,Seattle,WA,98101,1150000,2,2.0,1607,0,2010,1343,608660,large,28.4,79.2,50.8,47.6129885,-122.3393103,http://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-1208/home/28624133
3752,3753,Townhouse,3666 Interlake Ave N Unit A,Seattle,WA,98103,689950,2,1.75,1024,731,2020,0,608660,large,28.4,79.2,50.8,47.65236779999999,-122.3410325,http://www.redfin.com/WA/Seattle/3666-Interlake-Ave-N-98103/unit-A/home/172646758
3753,3754,Townhouse,1416 6th Ave N,Seattle,WA,98109,1599000,3,2.5,2374,1580,1996,150,608660,large,28.4,79.2,50.8,47.631962,-122.344458,http://www.redfin.com/WA/Seattle/1416-6th-Ave-N-98109/home/131830
3754,3755,Single Family Residential,13759 interlake Ave N,Seattle,WA,98133,589000,2,1.0,745,9160,1942,0,608660,large,28.4,79.2,50.8,47.73033579999999,-122.34154129999999,http://www.redfin.com/WA/Seattle/13759-Interlake-Ave-N-98133/home/102315
3755,3756,Condo/Co-op,2717 Western Ave #9010,Seattle,WA,98121,649950,2,1.0,818,0,2001,548,608660,large,28.4,79.2,50.8,47.6152233,-122.3521882,http://www.redfin.com/WA/Seattle/2717-Western-Ave-98121/unit-9010/home/66068
3756,3757,Multi-Family (5+ Unit),4345 32nd Ave W,Seattle,WA,98199,5495000,6,6.0,15240,12553,1976,0,608660,large,28.4,79.2,50.8,47.6597929,-122.39852179999998,http://www.redfin.com/WA/Seattle/4345-32nd-Ave-W-98199/home/2082045
3757,3758,Condo/Co-op,905 Cherry St #205,Seattle,WA,98104,525000,2,2.0,862,10798,1969,806,608660,large,28.4,79.2,50.8,47.606223,-122.3249229,http://www.redfin.com/WA/Seattle/905-Cherry-St-98104/unit-205/home/12090793
3758,3759,Single Family Residential,4312 36th Ave NE,Seattle,WA,98105,1920000,5,5.5,4800,5000,2016,0,608660,large,28.4,79.2,50.8,47.660264,-122.28904399999999,http://www.redfin.com/WA/Seattle/4312-36th-Ave-NE-98105/home/122791
3759,3760,Townhouse,503 F NE 72nd St,Seattle,WA,98115,689950,2,1.75,1196,720,2020,0,608660,large,28.4,79.2,50.8,47.6807513,-122.32264140000001,http://www.redfin.com/WA/Seattle/503-NE-72nd-St-98115/unit-H/home/167400642
3760,3761,Condo/Co-op,1530 NW Market St #605,Seattle,WA,98107,519950,1,1.0,870,0,2007,406,608660,large,28.4,79.2,50.8,47.6689309,-122.3779136,http://www.redfin.com/WA/Seattle/1530-NW-Market-St-98107/unit-605/home/17381888
3761,3762,Townhouse,110 21st Ave Unit A,Seattle,WA,98122,799950,3,2.5,1450,1100,2020,0,608660,large,28.4,79.2,50.8,47.602016600000006,-122.30483079999999,http://www.redfin.com/WA/Seattle/110-21st-Ave-98122/unit-A/home/172645839
3762,3763,Townhouse,3737 S Dawson St,Seattle,WA,98118,729900,2,2.0,1281,1,2020,0,608660,large,28.4,79.2,50.8,47.5554914,-122.28453119999999,http://www.redfin.com/WA/Seattle/3737-S-Dawson-St-98118/home/172645633
3763,3764,Multi-Family (2-4 Unit),3844 Fremont Ave N,Seattle,WA,98103,1195000,4,3.0,2400,3593,1930,0,608660,large,28.4,79.2,50.8,47.653929999999995,-122.34960600000001,http://www.redfin.com/WA/Seattle/3844-Fremont-Ave-N-98103/home/2081947
3764,3765,Townhouse,8823 9th Ave SW Unit A,Seattle,WA,98106,510000,2,1.25,960,1126,2020,0,608660,large,28.4,79.2,50.8,47.5239803,-122.34715700000001,http://www.redfin.com/WA/Seattle/8823-9th-Ave-SW-98106/unit-A/home/172645034
3765,3766,Townhouse,8821 9th Ave SW Unit A,Seattle,WA,98106,485000,2,1.5,955,1299,2020,0,608660,large,28.4,79.2,50.8,47.52404310000001,-122.34717450000001,http://www.redfin.com/WA/Seattle/8821-9th-Ave-SW-98106/unit-A/home/172644882
3766,3767,Single Family Residential,2503 Nob Hill Ave N,Seattle,WA,98109,1279000,2,1.75,2405,2914,1929,0,608660,large,28.4,79.2,50.8,47.6415581,-122.35076049999999,http://www.redfin.com/WA/Seattle/2503-Nob-Hill-Ave-N-98109/home/133836
3767,3768,Single Family Residential,2516 12th Ave W,Seattle,WA,98119,950000,3,1.5,2000,4000,1937,0,608660,large,28.4,79.2,50.8,47.641278799999995,-122.37221399999999,http://www.redfin.com/WA/Seattle/2516-12th-Ave-W-98119/home/130159
3768,3769,Single Family Residential,8036 Sunnyside Ave N,Seattle,WA,98103,818000,3,2.25,1780,3720,1983,0,608660,large,28.4,79.2,50.8,47.688023799999996,-122.3293574,http://www.redfin.com/WA/Seattle/8036-Sunnyside-Ave-N-98103/home/307482
3769,3770,Single Family Residential,2847 W 22nd Ave,Seattle,WA,98199,989000,3,2.0,1961,4800,1904,0,608660,large,28.4,79.2,50.8,47.6461402,-122.3849513,http://www.redfin.com/WA/Seattle/2847-22nd-Ave-W-98199/home/123157
3770,3771,Single Family Residential,3211 28th Ave W,Seattle,WA,98199,1388000,4,2.5,3150,6000,1938,0,608660,large,28.4,79.2,50.8,47.6491281,-122.39323459999999,http://www.redfin.com/WA/Seattle/3211-28th-Ave-W-98199/home/128369
3771,3772,Condo/Co-op,410 W Roy St Unit E106,Seattle,WA,98119,619000,2,2.0,1071,0,1982,511,608660,large,28.4,79.2,50.8,47.6261249,-122.3633389,http://www.redfin.com/WA/Seattle/410-W-Roy-St-98119/unit-E106/home/47511
3772,3773,Condo/Co-op,2720 3rd Ave #317,Seattle,WA,98121,584000,1,1.0,899,0,2008,639,608660,large,28.4,79.2,50.8,47.617666,-122.34920149999999,http://www.redfin.com/WA/Seattle/2720-3rd-Ave-98121/unit-317/home/12536969
3773,3774,Single Family Residential,4340 S Bennett St,Seattle,WA,98118,815000,3,1.0,1150,5712,1909,0,608660,large,28.4,79.2,50.8,47.5544835,-122.27761880000001,http://www.redfin.com/WA/Seattle/4340-S-Bennett-St-98118/home/491593
3774,3775,Single Family Residential,10415 8th Ave S,Seattle,WA,98168,308000,3,2.0,1930,28840,1939,0,608660,large,28.4,79.2,50.8,47.509904,-122.323852,http://www.redfin.com/WA/Seattle/10415-8th-Ave-S-98168/home/187693
3775,3776,Condo/Co-op,2720 3rd Ave #909,Seattle,WA,98121,989000,2,1.75,1269,0,2008,898,608660,large,28.4,79.2,50.8,47.617666,-122.34920149999999,http://www.redfin.com/WA/Seattle/2720-3rd-Ave-98121/unit-909/home/12536942
3776,3777,Single Family Residential,5927 California Ave SW,Seattle,WA,98136,620000,3,3.5,1396,1723,2009,0,608660,large,28.4,79.2,50.8,47.5494503,-122.38755819999999,http://www.redfin.com/WA/Seattle/5927-California-Ave-SW-98136/home/21617227
3777,3778,Single Family Residential,5370 S Kenyon St,Seattle,WA,98118,3645000,5,3.25,4410,26969,1949,0,608660,large,28.4,79.2,50.8,47.531946000000005,-122.26406940000001,http://www.redfin.com/WA/Seattle/5370-S-Kenyon-St-98118/home/489758
3778,3779,Single Family Residential,11050 84th Ave S,Seattle,WA,98178,549900,2,1.0,1730,9135,1919,0,608660,large,28.4,79.2,50.8,47.5028549,-122.2272061,http://www.redfin.com/WA/Seattle/11050-84th-Ave-S-98178/home/198331
3779,3780,Townhouse,2105 E Alder St,Seattle,WA,98112,785000,3,2.25,1630,930,2016,0,608660,large,28.4,79.2,50.8,47.6041626,-122.3047278,http://www.redfin.com/WA/Seattle/2105-E-Alder-St-98122/home/109236871
3780,3781,Condo/Co-op,535 20th Ave E #205,Seattle,WA,98112,495000,1,1.0,592,7937,1923,534,608660,large,28.4,79.2,50.8,47.624238399999996,-122.3063712,http://www.redfin.com/WA/Seattle/535-20th-Ave-E-98112/unit-205/home/10748
3781,3782,Single Family Residential,10600 10th Pl NE,Seattle,WA,98125,899900,5,2.25,2786,6760,1956,0,608660,large,28.4,79.2,50.8,47.70625870000001,-122.31650790000002,http://www.redfin.com/WA/Seattle/10600-10th-Pl-NE-98125/home/108119
3782,3783,Condo/Co-op,606 E Thomas St Unit R,Seattle,WA,98102,300000,1,1.0,570,0,1906,400,608660,large,28.4,79.2,50.8,47.6210029,-122.3237672,http://www.redfin.com/WA/Seattle/606-E-Thomas-St-98102/unit-R/home/172642942
3783,3784,Townhouse,3212 15th Ave W Unit C,Seattle,WA,98119,684995,2,1.5,1410,619,2020,68,608660,large,28.4,79.2,50.8,47.648949,-122.37591689999999,http://www.redfin.com/WA/Seattle/3212-15th-Ave-W-98119/unit-C/home/168932052
3784,3785,Single Family Residential,2415 S Graham St,Seattle,WA,98108,658000,4,2.5,1950,7500,1900,0,608660,large,28.4,79.2,50.8,47.5462084,-122.3017399,http://www.redfin.com/WA/Seattle/2415-S-Graham-St-98108/home/481547
3785,3786,Condo/Co-op,401 9th Ave N #206,Seattle,WA,98109,575000,1,1.0,815,0,2009,430,608660,large,28.4,79.2,50.8,47.6223874,-122.3401325,http://www.redfin.com/WA/Seattle/401-9th-Ave-N-98109/unit-206/home/21616517
3786,3787,Single Family Residential,3032 SW Holly St,Seattle,WA,98126,665000,3,2.25,1920,2744,2014,96,608660,large,28.4,79.2,50.8,47.5430119,-122.37203259999998,http://www.redfin.com/WA/Seattle/3032-SW-Holly-St-98126/home/18662002
3787,3788,Condo/Co-op,8750 Greenwood Ave N Unit S208,Seattle,WA,98103,500000,2,1.75,1131,0,1998,367,608660,large,28.4,79.2,50.8,47.6938207,-122.3548912,http://www.redfin.com/WA/Seattle/8750-Greenwood-Ave-N-98103/unit-S208/home/60386
3788,3789,Single Family Residential,930 Federal Ave E,Seattle,WA,98102,1990000,4,2.5,4050,4200,1921,0,608660,large,28.4,79.2,50.8,47.627742,-122.3188652,http://www.redfin.com/WA/Seattle/930-Federal-Ave-E-98102/home/136100
3789,3790,Single Family Residential,5621 SW Bradford St,Seattle,WA,98116,1250000,5,3.5,3214,7250,1991,0,608660,large,28.4,79.2,50.8,47.569182,-122.40462079999999,http://www.redfin.com/WA/Seattle/5621-SW-Bradford-St-98116/home/152305
3790,3791,Condo/Co-op,308 Summit Ave E #402,Seattle,WA,98102,445000,1,1.0,620,0,1967,373,608660,large,28.4,79.2,50.8,47.6212755,-122.324949,http://www.redfin.com/WA/Seattle/308-Summit-Ave-E-98102/unit-402/home/8398
3791,3792,Single Family Residential,5011 54th Ave S,Seattle,WA,98118,950000,3,2.5,1970,6700,1955,0,608660,large,28.4,79.2,50.8,47.5566559,-122.26619140000001,http://www.redfin.com/WA/Seattle/5011-54th-Ave-S-98118/home/490243
3792,3793,Condo/Co-op,4525 S Henderson St #203,Seattle,WA,98118,264000,1,1.0,521,0,1967,189,608660,large,28.4,79.2,50.8,47.52301129999999,-122.27535630000001,http://www.redfin.com/WA/Seattle/4525-S-Henderson-St-98118/unit-203/home/21616925
3793,3794,Single Family Residential,6003 37th Ave SW,Seattle,WA,98126,695000,3,1.75,1380,6016,1944,0,608660,large,28.4,79.2,50.8,47.5482343,-122.3793213,http://www.redfin.com/WA/Seattle/6003-37th-Ave-SW-98126/home/470646
3794,3795,Condo/Co-op,2000 Third Ave #2106,Seattle,WA,98101,1525888,2,2.0,1077,0,2023,995,608660,large,28.4,79.2,50.8,47.612671999999996,-122.34082690000001,http://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-2106/home/167980159
3795,3796,Condo/Co-op,2000 Third Ave #4305,Seattle,WA,98101,3458888,3,3.0,1522,0,2023,1406,608660,large,28.4,79.2,50.8,47.6128244,-122.3410175,http://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-4305/home/172641563
3796,3797,Condo/Co-op,2000 Third Ave #809,Seattle,WA,98101,1298888,2,2.0,940,0,2023,868,608660,large,28.4,79.2,50.8,47.6128244,-122.3410175,http://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-809/home/172641530
3797,3798,Condo/Co-op,2000 Third Ave #913,Seattle,WA,98101,753888,1,1.0,548,0,2023,507,608660,large,28.4,79.2,50.8,47.612671999999996,-122.34082690000001,http://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-913/home/167980161
3798,3799,Condo/Co-op,11005 Glen acres Dr S Unit D,Seattle,WA,98168,299999,2,2.5,1320,0,1979,823,608660,large,28.4,79.2,50.8,47.50505510000001,-122.32096820000001,http://www.redfin.com/WA/Burien/11005-Glen-Acres-Dr-S-98168/unit-D/home/109243300
3799,3800,Single Family Residential,13738 Palatine Ave N,Seattle,WA,98133,749500,3,2.0,2030,5950,1950,0,608660,large,28.4,79.2,50.8,47.729803600000004,-122.3565604,http://www.redfin.com/WA/Seattle/13738-Palatine-Ave-N-98133/home/95468
3800,3801,Condo/Co-op,2000 Third Ave #804,Seattle,WA,98101,929888,2,2.0,686,0,2023,633,608660,large,28.4,79.2,50.8,47.6128244,-122.3410175,http://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-804/home/172641484
3801,3802,Condo/Co-op,2000 Third Ave #803,Seattle,WA,98101,662888,0,1.0,394,0,2023,364,608660,large,28.4,79.2,50.8,47.612671999999996,-122.34082690000001,http://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-803/home/167979930
3802,3803,Townhouse,12032 33rd Ave NE Unit A,Seattle,WA,98125,649950,3,2.5,1570,990,2020,0,608660,large,28.4,79.2,50.8,47.7165467,-122.2924203,http://www.redfin.com/WA/Seattle/12032-33rd-Ave-NE-98125/unit-A/home/172641416
3803,3804,Single Family Residential,5235 48th Ave SW,Seattle,WA,98136,785000,3,1.75,1880,5760,1950,0,608660,large,28.4,79.2,50.8,47.554613200000006,-122.39393100000001,http://www.redfin.com/WA/Seattle/5235-48th-Ave-SW-98136/home/153564
3804,3805,Other,2143 N Northlake Way #55,Seattle,WA,98103,699000,2,0.75,600,600,1984,507,608660,large,28.4,79.2,50.8,47.6471085,-122.3325745,http://www.redfin.com/WA/Seattle/2143-N-Northlake-Way-98103/unit-55/home/34039
3805,3806,Single Family Residential,809 31st Ave S,Seattle,WA,98144,1125000,5,3.25,2950,4958,1915,0,608660,large,28.4,79.2,50.8,47.5954829,-122.2930105,http://www.redfin.com/WA/Seattle/809-31st-Ave-S-98144/home/148730
3806,3807,Single Family Residential,1466 Magnolia Blvd W,Seattle,WA,98199,1245000,3,2.25,2230,3618,1950,0,608660,large,28.4,79.2,50.8,47.633596399999995,-122.39697609999999,http://www.redfin.com/WA/Seattle/1466-Magnolia-Blvd-W-98199/home/126285
