PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,2836 N Backhaus St,Houston,AK,99694,205000,3,2,1574,40946,2005,0,http://www.redfin.com/AK/Wasilla/2836-Backhaus-St-99654/home/134357830,61.612005,-149.804756
Single Family Residential,3623 S Wolverine Dr,Houston,AK,99652,200000,4,3,2243,14374,1996,0,http://www.redfin.com/AK/WASILLA/3623-S-WOLVERINE-DR-99623/home/134629463,61.541375,-149.829986
Single Family Residential,206 Huot Cir,Indian,AK,99540,550000,2,2,1285,50305,1984,0,http://www.redfin.com/AK/Indian/206-Huot-Cir-99540/home/131849334,60.9918811,-149.5215321
Single Family Residential,23322 Lowell Loop,Kasilof,AK,99610,349000,3,3,4851,50529,2006,0,http://www.redfin.com/AK/Kasilof/23322-Lowell-Loop-99610/home/133289141,60.3194141,-151.2863358
Single Family Residential,28974 N Cohoe Loop Rd,Kasilof,AK,99610,149000,2,2,1084,52272,2009,0,http://www.redfin.com/AK/Kasilof/28974-N-Cohoe-Loop-Rd-99610/home/133665534,60.330214,-151.3076501
Single Family Residential,29587 Kalifornsky Beach Rd,Kasilof,AK,99610,349900,4,2,8100,87120,1987,0,http://www.redfin.com/AK/Kasilof/29587-Kalifornsky-Beach-Rd-99610/home/172206433,60.4023622,-151.2851221
Single Family Residential,52642 Chumelina Ct,Kasilof,AK,99610,125000,4,2,2155,118047,1998,0,http://www.redfin.com/AK/Kasilof/52642-Chumelina-Ct-99610/home/133653439,60.3338729,-151.2903157
Single Family Residential,52340 Sterling Hwy,Kasilof,AK,99610,165000,1,1,320,653400,2016,0,http://www.redfin.com/AK/Kasilof/52340-Sterling-HWY-99610/home/172232759,60.380425,-151.194968
Single Family Residential,51222 Sun Ct,Kasilof,AK,99610,1199000,6,4,2607,385070,2014,0,http://www.redfin.com/AK/Kasilof/51222-Sun-Ct-99610/home/133602797,60.311965,-151.245316
Single Family Residential,23285 Cohoe King Loop,Kasilof,AK,99610,140000,2,2,646,51836,1964,0,http://www.redfin.com/AK/Kasilof/23285-Cohoe-King-Loop-99610/home/133484892,60.3165435,-151.2910161
Single Family Residential,23385 Cohoe Loop Rd,Kasilof,AK,99610,224900,1,1,952,100623,1996,0,http://www.redfin.com/AK/Kasilof/23385-Cohoe-Loop-Rd-99610/home/133282442,60.308658,-151.380045
Single Family Residential,29084 Cohoe Loop Rd,Kasilof,AK,99610,172000,2,1,1107,60984,1960,0,http://www.redfin.com/AK/Kasilof/29084-N-Cohoe-Loop-Rd-99610/home/133712467,60.3211079,-151.3022225
Single Family Residential,23305 Cohoe King Loop,Kasilof,AK,99610,259900,2,2,2031,51836,1987,0,http://www.redfin.com/AK/Kasilof/23305-Cohoe-King-Loop-99610/home/133695943,60.3166025,-151.2920114
Single Family Residential,50178 Bush Gardens Ave,Kasilof,AK,99610,299000,3,2,2480,217800,1992,0,http://www.redfin.com/AK/Unknown/50178-BUSH-GARDENS-AVE-Unknown/home/133591392,60.335569,-151.217099
Single Family Residential,52672 Fox Dr,Kasilof,AK,99610,699000,4,3,4228,87991,1997,0,http://www.redfin.com/AK/Kasilof/52672-Fox-Dr-99610/home/133566601,60.3329292,-151.2896076
Single Family Residential,53132 Blue Ribbon Ave,Kasilof,AK,99610,549000,3,4,3840,200376,2006,0,http://www.redfin.com/AK/Kasilof/53132-Blue-Ribbon-Ave-99610/home/133668257,60.2813844,-151.3109693
Single Family Residential,270 Phillips Drive Dr,Kenai,AK,99611,199000,4,2,1344,23958,2008,0,http://www.redfin.com/AK/Kenai/270-Phillips-Dr-99611/home/133228335,60.5565537,-151.107216
Single Family Residential,300 Rogers Rd,Kenai,AK,99611,483900,4,3,3703,17424,1995,0,http://www.redfin.com/AK/Kenai/300-Rogers-Rd-99611/home/133498818,60.5561922,-151.2263578
Single Family Residential,1803 Brannigan Cir,Kenai,AK,99611,179900,2,1,960,10018,1986,0,http://www.redfin.com/AK/Kenai/1803-Branigan-Cir-99611/home/133210919,60.567325,-151.175977
Single Family Residential,8848 Kenai Spur Hwy,Kenai,AK,99611,116000,2,1,735,14810,1972,0,http://www.redfin.com/AK/Kenai/8848-Kenai-Spur-Hwy-99611/home/133218185,60.5698383,-151.1929453
Single Family Residential,3810 Wildrose Ave,Kenai,AK,99611,179900,2,2,1456,17424,1992,0,http://www.redfin.com/AK/Kenai/3810-Wildrose-Ave-99611/home/133226808,60.557225,-151.118427
Single Family Residential,44536 Carver Dr,Kenai,AK,99611,475000,3,3,4145,77536,2001,0,http://www.redfin.com/AK/Kenai/44536-Carver-Dr-99611/home/133682221,60.5595958,-151.07362
Single Family Residential,2500 Watergate Way,Kenai,AK,99611,269000,3,2,1674,48351,1983,0,http://www.redfin.com/AK/Kenai/2500-Watergate-Way-99611/home/133556360,60.5233679,-151.2516291
Single Family Residential,616 Ponderosa,Kenai,AK,99611,185900,3,1,988,8276,1991,0,http://www.redfin.com/AK/Kenai/616-Ponderosa-St-99611/home/133675552,60.5707565,-151.2816143
Single Family Residential,45630 Back Troll Aly,Kenai,AK,99611,139000,1,1,600,3049,2006,0,http://www.redfin.com/AK/Kenai/45630-Back-Troll-ALY-Unknown/home/172377144,60.511203,-151.107509
Single Family Residential,845 Set Net Dr,Kenai,AK,99611,339000,4,2,2506,46173,1990,0,http://www.redfin.com/AK/Kenai/845-Set-Net-Dr-99611/home/133374783,60.521903,-151.2578624
Single Family Residential,708 Cypress Dr,Kenai,AK,99611,229000,5,2,2114,7840,1976,0,http://www.redfin.com/AK/Kenai/708-Cypress-Dr-99611/home/133661704,60.5732202,-151.2725036
Single Family Residential,720 Sycamore St,Kenai,AK,99611,169000,3,1,1066,12196,1982,0,http://www.redfin.com/AK/Kenai/720-Sycamore-St-99611/home/133582386,60.574804,-151.2666391
Single Family Residential,50235 Onslow Ave,Kenai,AK,99611,175000,1,1,1219,81892,1990,0,http://www.redfin.com/AK/Kenai/50235-Onslow-Ave-99611/home/133745531,60.516396,-151.237948
Single Family Residential,36340 Wren Dr,Kenai,AK,99611,182000,1,2,1165,20037,1976,0,http://www.redfin.com/AK/Kenai/36340-Wren-Ave-99611/home/133212585,60.5071688,-151.1413069
Single Family Residential,35813 Sea Biscuit Ct,Kenai,AK,99611,193500,1,2,1264,52272,2009,0,http://www.redfin.com/AK/Kenai/35813-Sea-Biscuit-Ct-99611/home/133343077,60.4991302,-151.260237
Single Family Residential,40205 Frogberry St,Kenai,AK,99611,825000,4,4,5100,871200,2000,0,http://www.redfin.com/AK/Kenai/40205-Frogberry-St-99611/home/133710973,60.563549,-151.0592751
Single Family Residential,1136 Walnut Ave,Kenai,AK,99611,259500,4,2,2392,9147,1976,0,http://www.redfin.com/AK/Kenai/1136-Walnut-Ave-99611/home/133399789,60.5740621,-151.276061
Single Family Residential,506 Japonski Dr,Kenai,AK,99611,189000,3,2,1433,12196,2000,0,http://www.redfin.com/AK/Kenai/506-Japonski-Dr-99611/home/133210296,60.568318,-151.1995991
Single Family Residential,315 Walker Ln,Kenai,AK,99611,275000,6,2,2240,8276,1985,0,http://www.redfin.com/AK/Kenai/315-Walker-Ln-99611/home/133711122,60.5545749,-151.2334408
Single Family Residential,36650 Virginia Dr,Kenai,AK,99611,349999,4,4,2912,48787,1983,0,http://www.redfin.com/AK/Kenai/36650-Virginia-Dr-99611/home/133459862,60.5115149,-151.1334079
Single Family Residential,47488 Grant Ave,Kenai,AK,99611,479500,3,3,2812,43560,2002,0,http://www.redfin.com/AK/Kenai/47488-Grant-Ave-99611/home/133495801,60.5155953,-151.1622938
Single Family Residential,37035 Stanford St,Kenai,AK,99611,399500,3,3,1676,81892,2001,0,http://www.redfin.com/AK/Kenai/37035-Stanford-St-99611/home/133663656,60.5172476,-151.1465759
Single Family Residential,1304 Lawton Dr,Kenai,AK,99611,399000,3,3,2461,15246,1999,0,http://www.redfin.com/AK/Kenai/1304-Lawton-Dr-99611/home/133489635,60.560231,-151.1930269
Single Family Residential,1303 Kaknu Way,Kenai,AK,99611,261500,3,1,1310,14810,1975,0,http://www.redfin.com/AK/Kenai/1303-Kaknu-Way-99611/home/133464401,60.5638608,-151.1922145
Single Family Residential,1209 Channel Way,Kenai,AK,99611,319000,4,3,1844,10890,2015,0,http://www.redfin.com/AK/Kenai/1209-Channel-Way-99611/home/133218706,60.578405,-151.2757399
Single Family Residential,345 Dolchok Ln,Kenai,AK,99611,576470,5,4,4400,84506,2002,0,http://www.redfin.com/AK/Kenai/345-Dolchok-Ln-99611/home/133281631,60.556108,-151.133223
Single Family Residential,2624 Beaver Loop Rd,Kenai,AK,99611,319000,3,2,2231,37026,1970,0,http://www.redfin.com/AK/Kenai/2624-Beaver-Loop-Rd-99611/home/133535322,60.5411094,-151.1792166
Single Family Residential,117 Wooded Glen Ct,Kenai,AK,99611,289500,3,3,1843,9147,1984,0,http://www.redfin.com/AK/Kenai/117-Wooded-Glen-Ct-99611/home/133677859,60.559315,-151.206423
Single Family Residential,44640 Carver Dr,Kenai,AK,99611,295500,3,4,3720,40946,1995,0,http://www.redfin.com/AK/Kenai/44640-Carver-Dr-99611/home/133554147,60.5595566,-151.0771112
Single Family Residential,36895 Chinulna Dr,Kenai,AK,99611,995000,4,5,4767,46173,2005,0,http://www.redfin.com/AK/Kenai/36895-Chinulna-Dr-99611/home/133229346,60.5157516,-151.273581
Single Family Residential,44520 Strawberry Rd,Kenai,AK,99611,395000,3,1,2000,1742400,1979,0,http://www.redfin.com/AK/Kenai/44520-Strawberry-Rd-99611/home/133513730,60.547937,-151.0666669
Single Family Residential,702 Lawton Dr,Kenai,AK,99611,349500,6,7,6873,23086,1976,0,http://www.redfin.com/AK/Kenai/702-Lawton-Dr-99611/home/133168531,60.5597554,-151.2181649
Single Family Residential,5743 Kenai Spur Hwy,Kenai,AK,99611,330000,4,4,2674,60112,1983,0,http://www.redfin.com/AK/Kenai/5743-Kenai-Spur-Hwy-99611/home/133564338,60.559412,-151.1110971
Single Family Residential,1109 Redoubt Ave,Kenai,AK,99611,234900,3,2,1092,10454,1977,0,http://www.redfin.com/AK/Kenai/1109-Redoubt-Ave-99611/home/133541027,60.574804,-151.269313
Single Family Residential,36376 Pelican Rd,Kenai,AK,99611,299900,2,1,983,43560,2002,0,http://www.redfin.com/AK/Kenai/36376-Pelican-Rd-99611/home/133168838,60.507611,-151.1345589
Single Family Residential,36420 Cork Line Dr,Kenai,AK,99611,112000,1,1,544,40075,2005,0,http://www.redfin.com/AK/Kenai/36420-Cork-Line-Dr-99611/home/133543202,60.508978,-151.2673159
Single Family Residential,47558 Southbend Ct,Kenai,AK,99611,515000,3,3,3803,43995,2008,0,http://www.redfin.com/AK/Kenai/47558-Southbend-Ct-99611/home/133582995,60.5141826,-151.1656222
Single Family Residential,207 Linwood Ln,Kenai,AK,99611,120000,2,3,2620,44431,1968,0,http://www.redfin.com/AK/Kenai/207-Linwood-Ln-99611/home/133464447,60.563489,-151.195623
Single Family Residential,1813 Sunset Blvd,Kenai,AK,99611,575000,3,3,2061,115869,2017,0,http://www.redfin.com/AK/Kenai/1813-Sunset-Blvd-99611/home/133201659,60.5877523,-151.3332871
Single Family Residential,1305 Angler Dr,Kenai,AK,99611,695000,3,2,1858,49222,1982,0,http://www.redfin.com/AK/Kenai/1305-Angler-Dr-99611/home/133561778,60.541703,-151.1470169
Single Family Residential,2355 Watergate Way,Kenai,AK,99611,375000,3,1,1080,45738,2014,0,http://www.redfin.com/AK/Kenai/2355-Watergate-Way-99611/home/133186522,60.5259522,-151.2516036
Single Family Residential,44350 Kenai Spur Hwy,Kenai,AK,99611,199900,3,2,1455,18730,1968,0,http://www.redfin.com/AK/Kenai/44350-Kenai-Spur-Hwy-99611/home/133464032,60.6238181,-151.3332655
Single Family Residential,45935 Drift Dr,Kenai,AK,99611,315000,2,2,1344,40075,1987,13,http://www.redfin.com/AK/Kenai/45935-Drift-Dr-99611/home/133681160,60.5371566,-151.1141579
Single Family Residential,45726 Davison Ave,Kenai,AK,99611,339900,4,3,2050,9147,2007,58,http://www.redfin.com/AK/Kenai/45726-Davison-Ave-99611/home/133212235,60.5136387,-151.1138182
Single Family Residential,36872 Guy Nash St,Kenai,AK,99611,369000,3,3,1804,20037,2017,58,http://www.redfin.com/AK/Kenai/36872-Guy-Nash-St-99611/home/172206358,60.5149141,-151.1154644
Single Family Residential,36852 Guy Nash St,Kenai,AK,99611,369000,4,3,1880,20037,2018,58,http://www.redfin.com/AK/Kenai/36852-Guy-Nash-St-99611/home/172208437,60.5143614,-151.1161667
Condo/Co-op,815 Auk St Unit D2,Kenai,AK,99611,87500,2,2,1410,435,1977,350,http://www.redfin.com/AK/Kenai/815-Auk-St-99611/unit-D2/home/133713955,60.5596635,-151.2061139
Single Family Residential,1617 Mission Rd,Kodiak,AK,99615,485000,4,3,2165,7768,1996,0,http://www.redfin.com/AK/Kodiak/1617-Mission-Rd-99615/home/104736584,57.7959382,-152.3786593
Single Family Residential,815 Willow St,Kodiak,AK,99615,260000,5,2,1856,6239,1955,0,http://www.redfin.com/AK/Kodiak/815-Willow-St-99615/home/104746750,57.7952434,-152.3987737
Single Family Residential,3124 Lakeview Dr,Kodiak,AK,99615,400000,3,2,1880,59677,1986,0,http://www.redfin.com/AK/Kodiak/3124-Lake-View-Dr-99615/home/104746235,57.821684,-152.374527
Single Family Residential,000 Holiday Is,Kodiak,AK,99615,3100000,3,2,1852,3612866,1998,0,http://www.redfin.com/AK/KODIAK/HOLIDAY-IS-99615/home/104745487,57.783562,-152.382307
Single Family Residential,511 Hemlock St,Kodiak,AK,99615,225000,2,1,756,4797,1954,0,http://www.redfin.com/AK/Kodiak/511-Hemlock-St-99615/home/104736328,57.7931926,-152.4014003
Single Family Residential,512 Thorsheim St,Kodiak,AK,99615,239500,3,2,1056,6001,1954,0,http://www.redfin.com/AK/Kodiak/512-Thorsheim-St-99615/home/104745616,57.7937153,-152.4047454
Single Family Residential,3922 Woodland Dr,Kodiak,AK,99615,610000,4,3,3500,26136,1979,0,http://www.redfin.com/AK/Kodiak/3922-Woodland-Dr-99615/home/104745330,57.8173245,-152.3436216
Single Family Residential,3081 Spruce Cape Rd,Kodiak,AK,99615,325000,2,1,1200,37950,1958,0,http://www.redfin.com/AK/Kodiak/3081-Spruce-Cape-Rd-99615/home/104737405,57.8067374,-152.3503774
Single Family Residential,492 Lilly Dr,Kodiak,AK,99615,190000,4,2,1536,19099,1971,0,http://www.redfin.com/AK/Kodiak/492-Lilly-Dr-99615/home/109514255,57.8188798,-152.3599058
Single Family Residential,4005 Spruce Cape Rd,Kodiak,AK,99615,618000,3,3,3248,11565,2008,0,http://www.redfin.com/AK/Kodiak/4005-Spruce-Cape-Rd-99615/home/104745692,57.8164343,-152.3356365
Single Family Residential,3404 Balika Ln,Kodiak,AK,99615,445000,4,3,2552,8372,2003,0,http://www.redfin.com/AK/Kodiak/3404-Balika-Ln-99615/home/104745250,57.8185,-152.3604621
Single Family Residential,2156 Monashka Way,Kodiak,AK,99615,469000,3,3,2300,42253,1985,0,http://www.redfin.com/AK/Kodiak/2156-Monashka-Way-99615/home/104736111,57.823968,-152.394636
Single Family Residential,3900 Spruce Cape Rd,Kodiak,AK,99615,1100000,5,4,5182,27949,1997,0,http://www.redfin.com/AK/Kodiak/3900-Spruce-Cape-Rd-99615/home/104737317,57.813659,-152.33715
Single Family Residential,11086 Ugak Dr,Kodiak,AK,99615,399000,3,2,2214,54886,1979,0,http://www.redfin.com/AK/Kodiak/11086-Ugak-Dr-99615/home/104746147,57.712642,-152.593891
Single Family Residential,1015 Hemlock St,Kodiak,AK,99615,250000,3,2,1734,5493,1952,0,http://www.redfin.com/AK/Kodiak/1015-Hemlock-St-99615/home/104745717,57.7967784,-152.3973738
Single Family Residential,3960 Spruce Cape Rd,Kodiak,AK,99615,670000,3,2,3700,15356,2004,0,http://www.redfin.com/AK/Kodiak/3960-Spruce-Cape-Rd-99615/home/104745712,57.8150123,-152.3359703
Single Family Residential,3031 Peninsula Rd,Kodiak,AK,99615,495000,5,2,2700,23522,1979,0,http://www.redfin.com/AK/Kodiak/3031-Peninsula-Rd-99615/home/104746445,57.8194773,-152.3706699
Single Family Residential,3922 Cliffside Rd,Kodiak,AK,99615,565000,2,1,1248,28314,1974,0,http://www.redfin.com/AK/Kodiak/3922-Cliffside-Rd-99615/home/104745243,57.822501,-152.3543699
Single Family Residential,6223 Cliff Point Rd,Kodiak,AK,99615,3295000,4,6,4600,101930,2019,100,http://www.redfin.com/AK/Kodiak/6223-Cliff-Point-RD-99615/home/172212060,57.724397,-152.447149
Single Family Residential,1218 Selief Ln,Kodiak,AK,99615,160000,2,2,1200,1008,1978,225,http://www.redfin.com/AK/Kodiak/1218-Selief-Ln-99615/unit-12/home/104736974,57.8004299,-152.3934789
Single Family Residential,1820 Larch St,Kodiak,AK,99615,80000,2,1,850,21780,1978,339,http://www.redfin.com/AK/Kodiak/1820-Lurch-Unknown/home/172230471,57.803755,-152.381942
Single Family Residential,51860 Kenai Spur Hwy,Nikiski/North Kenai,AK,99611,79900,7,3,4436,30492,1967,0,http://www.redfin.com/AK/Nikiski-North-Kenai/51860-Kenai-Spur-HWY-99635/home/172200672,60.731921,-151.294118
Single Family Residential,51890 Barksdale Dr,Nikiski/North Kenai,AK,99611,375000,4,3,3742,121968,1989,0,http://www.redfin.com/AK/Kenai/51890-Barksdale-Dr-99611/home/133222593,60.732318,-151.1973179
Single Family Residential,52833 Log Drive Ct,Nikiski/North Kenai,AK,99611,269000,3,3,2118,40075,1985,0,http://www.redfin.com/AK/Kenai/52833-Log-Dr-Ct-99611/home/133267779,60.673771,-151.3134859
Single Family Residential,52896 Tenakee Loop,Nikiski/North Kenai,AK,99635,349000,3,2,2800,32670,1976,0,http://www.redfin.com/AK/Nikiski-North-Kenai/52896-Tenakee-LOOP-99635/home/172487419,60.7304052,-151.3014239
Single Family Residential,54590 Kuskokwim Ave,Nikiski/North Kenai,AK,99635,259900,4,3,2632,56628,1984,0,http://www.redfin.com/AK/Nikiski-North-Kenai/54590-Kuskokwim-AVE-99635/home/172197279,60.716265,-151.364976
Single Family Residential,50445 Takoda St,Nikiski/North Kenai,AK,99611,179000,3,1,1958,164221,1998,0,http://www.redfin.com/AK/Kenai/50445-Takoda-St-99611/unit-8/home/133363995,60.711956,-151.332593
Single Family Residential,43825 Salamato St,Nikiski/North Kenai,AK,99611,469000,5,4,4122,87991,1993,0,http://www.redfin.com/AK/Kenai/43825-Salamato-St-99611/home/133366596,60.615978,-151.339598
Single Family Residential,51090 Osprey Ln,Nikiski/North Kenai,AK,99635,339000,3,2,1800,84070,1988,0,http://www.redfin.com/AK/Nikiski-North-Kenai/51090-Osprey-LN-99635/home/172271864,60.720115,-151.240556
Single Family Residential,47716 Interlake Dr,Nikiski/North Kenai,AK,99611,368000,4,3,3030,17424,1982,0,http://www.redfin.com/AK/Kenai/47716-Interlake-Dr-99611/home/133175605,60.6718385,-151.3292515
Single Family Residential,53540 Mark Blvd,Nikiski/North Kenai,AK,99611,464000,5,4,4569,112384,1980,0,http://www.redfin.com/AK/Kenai/53540-Mark-Blvd-99611/home/133710803,60.7045503,-151.3342035
Single Family Residential,49373 Windy Rd,Nikiski/North Kenai,AK,99611,249000,2,2,1984,227383,2013,0,http://www.redfin.com/AK/Kenai/49373-Windy-Rd-99611/home/133673194,60.6953915,-151.3516993
Single Family Residential,44025 Stipend Cir,Nikiski/North Kenai,AK,99611,465000,3,3,3051,40075,1981,0,http://www.redfin.com/AK/Kenai/44025-Stipend-Cir-99611/home/133567106,60.618497,-151.340442
Single Family Residential,51019 Eagle Ave,Nikiski/North Kenai,AK,99611,410000,4,4,3162,79714,2013,0,http://www.redfin.com/AK/Kenai/51019-Eagle-Ave-99611/home/133673944,60.719688,-151.273602
Single Family Residential,47727 Holt Lamplight Rd,Nikiski/North Kenai,AK,99611,365900,3,2,1742,92782,2003,0,http://www.redfin.com/AK/Kenai/47727-Holt-Lamplight-Rd-99611/home/133287850,60.67201,-151.241951
Single Family Residential,50605 Island Lake Rd,Nikiski/North Kenai,AK,99611,235000,3,2,3658,97574,1971,0,http://www.redfin.com/AK/Kenai/50605-Island-Lake-Rd-99611/home/133646256,60.7133515,-151.3227385
Single Family Residential,47539 Sunflower St,Nikiski/North Kenai,AK,99635,329000,4,3,2240,49223,1986,0,http://www.redfin.com/AK/Nikiski-North-Kenai/47539-Sunflower-ST-99635/home/172200301,60.669011,-151.301757
Single Family Residential,72625 Kenai Spur Hwy,Nikiski/North Kenai,AK,99611,114000,0,,420,163785,2007,0,http://www.redfin.com/AK/Nikiski/72625-Kenai-Spur-Hwy-99611/home/172232543,60.7973607,-151.0168534
Single Family Residential,52078 Marlene Ave,Nikiski/North Kenai,AK,99635,132900,5,2,2240,14810,1971,0,http://www.redfin.com/AK/Nikiski-North-Kenai/52078-Marlene-AVE-99635/home/172205966,60.729296,-151.291608
Single Family Residential,44421 Lake Vista Dr,Nikiski/North Kenai,AK,99611,648900,6,5,5880,216057,1992,0,http://www.redfin.com/AK/Kenai/44421-Lake-Vista-Dr-99611/home/133280729,60.624946,-151.31761
Single Family Residential,50065 Kivi Lake Dr,Nikiski/North Kenai,AK,99611,409000,3,3,2254,193842,1972,0,http://www.redfin.com/AK/Kenai/50065-Kivi-Lake-Dr-99611/home/133671610,60.72838,-151.232976
Single Family Residential,64912 Nikolaevsk Rd,Nikolaevsk,AK,99556,225000,3,2,1904,85377,1975,0,http://www.redfin.com/AK/Nikolaevsk/64912-Nikolaevsk-Rd-99556/home/133468236,59.8135925,-151.6122011
Single Family Residential,31512 Kalugin Pl,Nikolaevsk,AK,99556,310000,3,2,1825,116305,2007,0,http://www.redfin.com/AK/Nikolaevsk/31512-Kalugin-PL-99556/home/172232730,59.8119444,-151.6105557
Single Family Residential,64625 Nahodka,Nikolaevsk,AK,99556,165000,3,1,1118,27442,1972,0,http://www.redfin.com/AK/Nikolaevsk/64625-Nahodka-Rd-99556/home/172231110,59.8215207,-151.6041325
Single Family Residential,17277 Palmer Family Ln,Ninilchik,AK,99639,220000,3,2,1536,73180,2010,0,http://www.redfin.com/AK/Ninilchik/17277-Palmer-Family-Ln-99639/home/133436950,60.021298,-151.682853
Single Family Residential,20975 Sterling Hwy,Ninilchik,AK,99639,165000,1,1,709,148104,1960,0,http://www.redfin.com/AK/Ninilchik/20975-Sterling-Hwy-99639/home/133294203,59.9684698,-151.7275582
Single Family Residential,67470 Fishhook Rd,Ninilchik,AK,99639,79900,1,1,1004,88426,2013,0,http://www.redfin.com/AK/Ninilchik/67470-Fishhook-Rd-99639/home/133521660,59.9657922,-151.6939728
Single Family Residential,67425 Berussa St,Ninilchik,AK,99639,159900,2,2,1366,198633,1997,0,http://www.redfin.com/AK/Ninilchik/67425-Berussa-St-99639/home/133704071,60.0137014,-151.6960626
Single Family Residential,17135 Lunchbox Dr,Ninilchik,AK,99639,124500,2,1,961,43560,2011,0,http://www.redfin.com/AK/Ninilchik/17135-Lunchbox-Dr-99639/home/133518909,60.023437,-151.6012684
Single Family Residential,63540 Evergreen Loop,Ninilchik,AK,99639,99000,1,1,384,86684,1998,0,http://www.redfin.com/AK/Ninilchik/63540-Evergreen-Loop-99639/home/133422665,60.0237754,-151.5838231
Single Family Residential,67395 Kiana Dr,Ninilchik,AK,99639,230000,3,2,1632,43560,2001,0,http://www.redfin.com/AK/Ninilchik/67395-Kiana-Dr-99639/home/133697388,60.0189619,-151.6913391
Single Family Residential,19861 Sterling Hwy,Ninilchik,AK,99639,345000,4,3,2353,141134,2002,0,http://www.redfin.com/AK/Ninilchik/19861-Sterling-Hwy-99639/home/133302181,59.9850042,-151.7220025
Single Family Residential,12990 Sterling Hwy,Ninilchik,AK,99639,249900,2,1,2160,1742400,1983,0,http://www.redfin.com/AK/Ninilchik/12990-Sterling-Hwy-99639/home/133653995,60.081865,-151.610629
Single Family Residential,66365 Alder St,Ninilchik,AK,99639,134900,1,1,210,41382,1998,0,http://www.redfin.com/AK/Ninilchik/66365-Alder-St-99639/home/133594287,60.046392,-151.6607321
Single Family Residential,16424 Happy O Ave,Ninilchik,AK,99639,339900,7,2,2400,64904,2009,0,http://www.redfin.com/AK/Ninilchik/16424-Happy-O-AVE-99639/home/172204773,60.030163,-151.669537
Single Family Residential,14585 Barbara Dr,Ninilchik,AK,99639,319000,1,1,840,139392,2004,0,http://www.redfin.com/AK/Ninilchik/14585-Barbara-Dr-99639/home/133551485,60.059981,-151.652562
Single Family Residential,64405 Alice Ave,Ninilchik,AK,99639,178000,2,2,1430,194713,1999,0,http://www.redfin.com/AK/Ninilchik/64405-Alice-Ave-99639/home/133362998,60.0387532,-151.6030963
Single Family Residential,66425 Bluff Dr,Ninilchik,AK,99639,367900,2,3,3320,95832,1998,0,http://www.redfin.com/AK/Ninilchik/66425-Bluff-Dr-99639/home/133291865,60.037646,-151.662365
Single Family Residential,14845 Lobo Ln,Ninilchik,AK,99639,149500,2,1,992,486129,1990,0,http://www.redfin.com/AK/Ninilchik/14845-Lobo-Ln-99639/home/172232434,60.0503078,-151.2615025
Single Family Residential,65080 Oil Well Rd,Ninilchik,AK,99639,224999,2,2,2601,204993,1994,0,http://www.redfin.com/AK/Ninilchik/65080-Oil-Well-Rd-99639/home/133605148,60.036283,-151.625585
Mobile/Manufactured Home,66312 Alder St,Ninilchik,AK,99639,160000,5,3,1949,49658,2002,0,http://www.redfin.com/AK/Ninilchik/66312-Alder-St-99639/home/133596605,60.0466289,-151.6609468
Single Family Residential,66340 Alder St,Ninilchik,AK,99639,250000,2,2,2176,41817,1993,0,http://www.redfin.com/AK/Ninilchik/66340-Alder-St-99639/home/133712819,60.047228,-151.6601121
Single Family Residential,11831 Rachel Rd,Ninilchik,AK,99639,151000,4,3,2297,94960,1998,0,http://www.redfin.com/AK/Ninilchik/11831-Rachel-Rd-99639/home/133186226,60.0993864,-151.5854775
Single Family Residential,15832 Steelhead Ridge Rd,Ninilchik,AK,99639,97500,1,1,722,55756,1994,13,http://www.redfin.com/AK/Ninilchik/15832-Steelhead-Ridge-Rd-99639/home/133309931,60.041935,-151.6286591
Single Family Residential,523 N Evolyn Dr,North Pole,AK,99705,319900,4,2,2430,48111,1980,0,http://www.redfin.com/AK/North-Pole/523-N-Evolyn-Dr-99705/home/104567026,64.746329,-147.335508
Single Family Residential,935 N Stol Dr,North Pole,AK,99705,355500,4,3,2864,30655,1982,0,http://www.redfin.com/AK/North-Pole/935-Stol-Dr-99705/home/104661685,64.8258175,-147.5399364
Single Family Residential,3097 VFW St,North Pole,AK,99705,51900,1,,416,17500,2018,0,http://www.redfin.com/AK/North-Pole/3097-Vfw-St-99705/home/160483452,64.728468,-147.31339
Single Family Residential,2181 Badge Rd,North Pole,AK,99705,224900,2,1,1450,75707,1971,0,http://www.redfin.com/AK/North-Pole/2181-Badger-Rd-99705/home/104578121,64.812529,-147.426452
Single Family Residential,1775 Bobanna Ln,North Pole,AK,99705,224900,5,4,2304,40394,1975,0,http://www.redfin.com/AK/North-Pole/1775-Bobanna-Ln-99705/home/104621046,64.8272422,-147.4678129
Single Family Residential,871 Refinery Loop,North Pole,AK,99705,199900,3,2,1200,9690,1998,0,http://www.redfin.com/AK/North-Pole/871-Refinery-Loop-99705/home/104630965,64.7453281,-147.3538305
Single Family Residential,2798 W Third Ave,North Pole,AK,99705,331000,3,2,1560,22630,2020,0,http://www.redfin.com/AK/North-Pole/2798-W-Third-Ave-99705/home/172232077,64.7525837,-147.3581048
