PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,3131 W MOLLY Ln,Phoenix,AZ,85083,415000,4,2.5,2595,6325,2001,40,http://www.redfin.com/AZ/Phoenix/3131-W-Molly-Ln-85083/home/27474761,33.727987,-112.1271399
Single Family Residential,4405 W EL CORTEZ Trl,Phoenix,AZ,85083,774000,4,2.5,4053,16243,2002,64,http://www.redfin.com/AZ/Phoenix/4405-W-El-Cortez-Trl-85083/home/28081622,33.7184681,-112.1552703
Condo/Co-op,5450 E DEER VALLEY Dr E #4181,Phoenix,AZ,85054,388000,2,2,1388,1360,2014,457,http://www.redfin.com/AZ/Phoenix/5450-E-Deer-Valley-Dr-85054/unit-4181/home/95461726,33.6781908,-111.9625388
Single Family Residential,2952 W PORT ROYALE Ln,Phoenix,AZ,85053,300000,4,2,2052,7954,1961,0,http://www.redfin.com/AZ/Phoenix/2952-W-Port-Royale-Ln-85053/home/27596000,33.6219855,-112.1229249
Single Family Residential,2856 W ANGELA Dr,Phoenix,AZ,85053,295000,4,2,1444,4293,1995,30,http://www.redfin.com/AZ/Phoenix/2856-W-Angela-Dr-85053/home/28211081,33.6457127,-112.1206894
Single Family Residential,3732 W CAROL ANN Way,Phoenix,AZ,85053,239900,2,2,1058,4444,1986,16,http://www.redfin.com/AZ/Phoenix/3732-W-Carol-Ann-Way-85053/home/27125162,33.6283013,-112.1393189
Condo/Co-op,3535 W TIERRA BUENA Ln #167,Phoenix,AZ,85053,85000,1,1,471,501,1985,270,http://www.redfin.com/AZ/Phoenix/3535-W-Tierra-Buena-Ln-85053/unit-167/home/27766337,33.6276582,-112.1354756
Single Family Residential,2834 W VILLA MARIA Dr,Phoenix,AZ,85053,309999,3,2,1718,8043,1983,0,http://www.redfin.com/AZ/Phoenix/2834-W-Villa-Maria-Dr-85053/home/27602257,33.6519613,-112.1205962
Single Family Residential,3227 W LIBBY St,Phoenix,AZ,85053,230000,3,1,1057,6695,1977,0,http://www.redfin.com/AZ/Phoenix/3227-W-Libby-St-85053/home/27425740,33.6479399,-112.1288049
Single Family Residential,3829 W KINGS Ave,Phoenix,AZ,85053,300000,3,2,1806,10570,1979,0,http://www.redfin.com/AZ/Phoenix/3829-W-Kings-Ave-85053/home/27691985,33.6346405,-112.1411818
Single Family Residential,7226 N 31ST Ave,Phoenix,AZ,85051,319900,4,2,1594,6586,1941,0,http://www.redfin.com/AZ/Phoenix/7226-N-31st-Ave-85051/home/27709481,33.5432274,-112.1259522
Single Family Residential,8028 N 30TH Dr,Phoenix,AZ,85051,239000,3,2,1140,6003,1953,0,http://www.redfin.com/AZ/Phoenix/8028-N-30th-Dr-85051/home/28389986,33.5543474,-112.124916
Condo/Co-op,3935 E ROUGH RIDER Rd #1298,Phoenix,AZ,85050,539000,3,3,2063,782,2016,361,http://www.redfin.com/AZ/Phoenix/3935-E-Rough-Rider-Rd-85050/unit-1298/home/28357177,33.6877357,-111.9876702
Single Family Residential,3258 E TINA Dr,Phoenix,AZ,85050,624900,3,2,1973,5591,2018,112,http://www.redfin.com/AZ/Phoenix/3258-E-Tina-Dr-85050/home/167625297,33.68477,-112.0123479
Single Family Residential,4211 E SIESTA Ln,Phoenix,AZ,85050,450000,4,3,2139,7872,1989,0,http://www.redfin.com/AZ/Phoenix/4211-E-Siesta-Ln-85050/home/27525234,33.6580924,-111.99142
Single Family Residential,3972 E EXPEDITION Way,Phoenix,AZ,85050,969000,4,4.5,4448,12040,2005,214,http://www.redfin.com/AZ/Phoenix/3972-E-Expedition-Way-85050/home/27701749,33.6982196,-111.9848062
Condo/Co-op,3830 E LAKEWOOD Pkwy #2171,Phoenix,AZ,85048,170000,1,1,693,764,1995,213,http://www.redfin.com/AZ/Phoenix/3830-E-Lakewood-Pkwy-E-85048/unit-2171/home/27749031,33.3029352,-112.0012933
Condo/Co-op,3830 E LAKEWOOD Pkwy #3079,Phoenix,AZ,85048,215000,2,2,997,1060,1995,213,http://www.redfin.com/AZ/Phoenix/3830-E-Lakewood-Pkwy-E-85048/unit-3079/home/28304158,33.3021012,-111.9992278
Single Family Residential,16443 S 43RD St,Phoenix,AZ,85048,379700,4,2,1956,6003,1989,0,http://www.redfin.com/AZ/Phoenix/16443-S-43rd-St-85048/home/28389804,33.2960621,-111.9905118
Single Family Residential,3913 E WINDSONG Dr,Phoenix,AZ,85048,529900,5,3,3036,9092,1992,33,http://www.redfin.com/AZ/Phoenix/3913-E-Windsong-Dr-85048/home/27606598,33.2945155,-111.9977311
Condo/Co-op,3830 E LAKEWOOD Pkwy #2126,Phoenix,AZ,85048,174900,1,1,693,764,1995,213,http://www.redfin.com/AZ/Phoenix/3830-E-Lakewood-Pkwy-E-85048/unit-2126/home/28421539,33.3039756,-112.0010009
Condo/Co-op,16160 S 50TH St #250,Phoenix,AZ,85048,325000,2,2,1243,1513,2007,205,http://www.redfin.com/AZ/Phoenix/16160-S-50th-St-85048/unit-250/home/28296851,33.2994847,-111.976694
Single Family Residential,2446 E DESERT WILLOW Dr,Phoenix,AZ,85048,659900,4,2.5,2769,12188,1991,145,http://www.redfin.com/AZ/Phoenix/2446-E-Desert-Willow-Dr-85048/home/27297978,33.3164899,-112.0270972
Single Family Residential,2560 E DESERT WILLOW Dr,Phoenix,AZ,85048,669888,4,2.5,2948,13103,1990,145,http://www.redfin.com/AZ/Phoenix/2560-E-Desert-Willow-Dr-85048/home/27892002,33.3133154,-112.0240931
Single Family Residential,16439 S 4TH St,Phoenix,AZ,85048,725000,4,3,3119,8398,1996,34,http://www.redfin.com/AZ/Phoenix/16439-S-4th-St-85048/home/27368448,33.2964674,-112.068526
Single Family Residential,715 E WINDMERE Dr,Phoenix,AZ,85048,1395000,4,4,4366,23819,2001,82,http://www.redfin.com/AZ/Phoenix/715-E-Windmere-Dr-85048/home/28056596,33.304874,-112.0649164
Single Family Residential,14613 S 1ST St,Phoenix,AZ,85048,1349900,5,4.5,5164,16011,2009,82,http://www.redfin.com/AZ/Phoenix/14613-S-1st-St-85048/home/28109918,33.3147054,-112.0732533
Single Family Residential,150 W NIGHTHAWK Way,Phoenix,AZ,85045,765000,5,3.5,3818,9849,1996,65,http://www.redfin.com/AZ/Phoenix/150-W-Nighthawk-Way-85045/home/27564385,33.2973034,-112.0836395
Single Family Residential,16646 S 27TH Ave,Phoenix,AZ,85045,439900,4,3.5,3125,6050,2004,34,http://www.redfin.com/AZ/Phoenix/16646-S-27th-Ave-85045/home/28340391,33.2938837,-112.1181045
Single Family Residential,16044 S 15TH Dr,Phoenix,AZ,85045,699900,4,3.5,3507,10942,1998,32,http://www.redfin.com/AZ/Phoenix/16044-S-15th-Dr-85045/home/27921167,33.2998218,-112.0929544
Single Family Residential,4707 E South Fork Dr,Phoenix,AZ,85044,475000,5,3,2652,6294,1997,47,http://www.redfin.com/AZ/Phoenix/4707-E-South-Fork-Dr-85044/home/27786625,33.3065933,-111.9833157
Condo/Co-op,10610 S 48TH St #2035,Phoenix,AZ,85044,192000,2,2,965,941,1985,215,http://www.redfin.com/AZ/Phoenix/10610-S-48th-St-85044/unit-2035/home/27983562,33.3506724,-111.9822873
Single Family Residential,4418 E GRAYTHORN St,Phoenix,AZ,85044,425000,4,3,2541,7253,1992,0,http://www.redfin.com/AZ/Phoenix/4418-E-Graythorn-St-85044/home/27010896,33.3094498,-111.9881597
Single Family Residential,3607 E TANO Ct,Phoenix,AZ,85044,649900,4,3,3091,16015,1988,27,http://www.redfin.com/AZ/Phoenix/3607-E-Tano-Ct-85044/home/27475541,33.3284158,-112.0041819
Single Family Residential,4758 E AHWATUKEE Dr,Phoenix,AZ,85044,310000,2,2,1716,11648,1978,70,http://www.redfin.com/AZ/Phoenix/4758-E-Ahwatukee-Dr-85044/home/27263395,33.3450673,-111.9824075
Single Family Residential,3927 E LAVENDER Ln,Phoenix,AZ,85044,410000,4,2.5,2204,7845,1988,25,http://www.redfin.com/AZ/Phoenix/3927-E-Lavender-Ln-85044/home/27631038,33.3249425,-111.99829
Single Family Residential,4405 E ARAPAHOE St,Phoenix,AZ,85044,399000,3,2,2150,7009,1975,18,http://www.redfin.com/AZ/Phoenix/4405-E-Arapahoe-St-85044/home/27263367,33.3324397,-111.9878802
Townhouse,4820 E WINSTON Dr #2,Phoenix,AZ,85044,234900,2,1.5,1015,1860,1983,278,http://www.redfin.com/AZ/Phoenix/4820-E-Winston-Dr-85044/unit-2/home/27048975,33.369171,-111.9729859
Single Family Residential,4622 E SOUTH FORK Dr,Phoenix,AZ,85044,370000,3,2,1423,5388,1997,47,http://www.redfin.com/AZ/Phoenix/4622-E-South-Fork-Dr-85044/home/28257151,33.3070248,-111.9836883
Single Family Residential,4210 E MANDAN St,Phoenix,AZ,85044,314900,2,2,1480,7261,1979,70,http://www.redfin.com/AZ/Phoenix/4210-E-Mandan-St-85044/home/27954545,33.3412841,-111.992468
Single Family Residential,3601 E ROCKY SLOPE Dr,Phoenix,AZ,85044,370000,3,2,1632,5545,1995,25,http://www.redfin.com/AZ/Phoenix/3601-E-Rocky-Slope-Dr-85044/home/27551559,33.3175768,-112.0049504
Townhouse,4790 E HOPI St,Phoenix,AZ,85044,265000,2,2,1437,6861,1979,320,http://www.redfin.com/AZ/Phoenix/4790-E-Hopi-St-85044/home/27109197,33.340119,-111.984675
Townhouse,11238 S Tomi Dr,Phoenix,AZ,85044,323900,3,3,1935,8359,1974,70,http://www.redfin.com/AZ/Phoenix/11238-S-Tomi-Dr-85044/home/28309957,33.3441306,-111.9748621
Single Family Residential,4667 E LAVENDER Ln,Phoenix,AZ,85044,434000,4,3,2337,9222,1994,0,http://www.redfin.com/AZ/Phoenix/4667-E-Lavender-Ln-85044/home/28357982,33.3223226,-111.984179
Single Family Residential,4730 E THUNDERHILL Pl,Phoenix,AZ,85044,549500,4,2,2304,8000,1994,0,http://www.redfin.com/AZ/Phoenix/4730-E-Thunderhill-Pl-85044/home/27667030,33.3091787,-111.9820815
Single Family Residential,12648 S HONAH LEE Ct,Phoenix,AZ,85044,2450000,6,6.5,6663,20395,1999,38,http://www.redfin.com/AZ/Phoenix/12648-S-Honah-Lee-Ct-85044/home/28204638,33.3308022,-112.0142423
Single Family Residential,3423 E GRANITE VIEW Dr,Phoenix,AZ,85044,555000,4,3,2690,10729,1993,25,http://www.redfin.com/AZ/Phoenix/3423-E-Granite-View-Dr-85044/home/28283668,33.3187021,-112.0102368
Single Family Residential,12005 S APPALOOSA Dr,Phoenix,AZ,85044,645000,4,3,2409,20922,1985,42,http://www.redfin.com/AZ/Phoenix/12005-S-Appaloosa-Dr-85044/home/27355912,33.33774,-111.9976379
Single Family Residential,3625 E NAMBE Ct,Phoenix,AZ,85044,694900,3,2,2583,10411,1986,38,http://www.redfin.com/AZ/Phoenix/3625-E-Nambe-Ct-85044/home/26937101,33.3292558,-112.0032504
Townhouse,8821 S 48TH St #3,Phoenix,AZ,85044,210000,2,1.5,1060,1080,1984,277,http://www.redfin.com/AZ/Phoenix/8821-S-48th-St-85044/unit-3/home/28052240,33.3659308,-111.9736509
Single Family Residential,3654 E PARK Ave,Phoenix,AZ,85044,599900,3,2.5,2896,10759,1988,170,http://www.redfin.com/AZ/Phoenix/3654-E-Park-Ave-85044/home/28099930,33.3207556,-112.0022024
Townhouse,4906 E Siesta Dr #3,Phoenix,AZ,85044,229000,2,2,1050,1302,1989,270,http://www.redfin.com/AZ/Phoenix/4906-E-Siesta-Dr-85044/unit-3/home/27712306,33.3651619,-111.9737583
Townhouse,13643 S 42ND Pl,Phoenix,AZ,85044,329900,3,2.5,1822,2452,1987,213,http://www.redfin.com/AZ/Phoenix/13643-S-42nd-Pl-85044/home/28142996,33.3215445,-111.9935625
Townhouse,4810 E HAZEL Dr #1,Phoenix,AZ,85044,280000,2,1.5,1015,1320,1985,216,http://www.redfin.com/AZ/Phoenix/4810-E-Hazel-Dr-85044/unit-1/home/27996768,33.3648531,-111.9742535
Single Family Residential,11808 S TONALEA Dr,Phoenix,AZ,85044,975000,6,3,4015,23933,1982,42,http://www.redfin.com/AZ/Phoenix/11808-S-Tonalea-Dr-85044/home/28191911,33.3391076,-112.0040887
Single Family Residential,14622 S 43RD St,Phoenix,AZ,85044,349999,3,2,1599,9696,1987,8,http://www.redfin.com/AZ/Phoenix/14622-S-43rd-St-85044/home/27468644,33.3130243,-111.9928406
Single Family Residential,13809 S 32ND Pl,Phoenix,AZ,85044,1225000,5,4.5,6430,19932,1994,27,http://www.redfin.com/AZ/Phoenix/13809-S-32nd-Pl-85044/home/27121777,33.3213386,-112.0126587
Single Family Residential,3736 E MARE Ct,Phoenix,AZ,85044,1599000,6,7.5,5412,33722,2000,42,http://www.redfin.com/AZ/Phoenix/3736-E-Mare-Ct-85044/home/27919144,33.3387831,-112.0026914
Single Family Residential,2002 S 81st Dr,Phoenix,AZ,85043,275000,3,2,1647,9720,2001,51,http://www.redfin.com/AZ/Phoenix/2002-S-81st-Dr-85043/home/28080344,33.4299189,-112.2356773
Single Family Residential,6015 W WARNER St W,Phoenix,AZ,85043,245000,3,2,1342,5272,2002,75,http://www.redfin.com/AZ/Phoenix/6015-W-Warner-St-85043/home/27571252,33.4137817,-112.1890588
Single Family Residential,2819 S 74TH Dr,Phoenix,AZ,85043,255000,3,2,1524,5810,2007,69,http://www.redfin.com/AZ/Phoenix/2819-S-74th-Dr-85043/home/26905224,33.4225535,-112.2192841
Single Family Residential,1608 S 82ND Dr,Phoenix,AZ,85043,235000,3,2,1553,5500,2003,40,http://www.redfin.com/AZ/Phoenix/1608-S-82nd-Ave-85043/home/28412998,33.43341,-112.237967
Single Family Residential,2451 S 71ST Dr,Phoenix,AZ,85043,235000,3,2,1420,6537,1999,50,http://www.redfin.com/AZ/Phoenix/2451-S-71st-Dr-85043/home/27253967,33.4247667,-112.2129271
Single Family Residential,8033 W ALBENIZ Pl,Phoenix,AZ,85043,290900,4,3,2100,2655,2020,113,http://www.redfin.com/AZ/Phoenix/8033-W-Albeniz-Pl-85043/home/27255174,33.4130957,-112.2333966
Single Family Residential,8034 W AGORA Ln,Phoenix,AZ,85043,289900,4,3,2100,2655,2020,113,http://www.redfin.com/AZ/Phoenix/8034-W-Agora-Ln-85043/home/27146901,33.412979,-112.2333964
Single Family Residential,8020 W AGORA Ln,Phoenix,AZ,85043,288900,4,3,2100,2655,2020,113,http://www.redfin.com/AZ/Phoenix/8020-W-Agora-Ln-85043/home/27428430,33.4129795,-112.232977
Single Family Residential,8061 W AGORA Ln,Phoenix,AZ,85043,284900,4,2.5,1933,2655,2020,113,http://www.redfin.com/AZ/Phoenix/8061-W-Agora-Ln-85043/home/27429900,33.412163,-112.2339401
Single Family Residential,8055 W ALBENIZ Pl,Phoenix,AZ,85043,272900,4,2.5,1783,2744,2020,113,http://www.redfin.com/AZ/Phoenix/8055-W-Albeniz-Pl-85043/home/27428493,33.413358,-112.2341901
Single Family Residential,2728 E Gary Way,Phoenix,AZ,85042,360000,5,3.5,2464,5750,1999,66,http://www.redfin.com/AZ/Phoenix/2728-E-Gary-Way-85042/home/28056525,33.3736468,-112.0242794
Single Family Residential,1526 E BEVERLY Rd,Phoenix,AZ,85042,355000,3,2,1760,6658,2004,65,http://www.redfin.com/AZ/Phoenix/1526-E-Beverly-Rd-85042/home/27981938,33.374339,-112.0492439
Single Family Residential,1262 E VINEYARD Rd,Phoenix,AZ,85042,219000,3,2,1245,6319,2001,48,http://www.redfin.com/AZ/Phoenix/1262-E-Vineyard-Rd-85042/home/28392089,33.3852089,-112.0535288
Single Family Residential,8616 S LYNN Dr,Phoenix,AZ,85042,200000,2,1,800,4025,1954,0,http://www.redfin.com/AZ/Phoenix/8616-S-Lynn-Dr-85042/home/28204149,33.3684042,-112.0302876
Single Family Residential,1520 E CONSTANCE Way,Phoenix,AZ,85042,315000,4,2,1998,6490,2004,65,http://www.redfin.com/AZ/Phoenix/1520-E-Constance-Way-85042/home/27664690,33.3757629,-112.0494302
Single Family Residential,2056 E BURGESS Ln,Phoenix,AZ,85042,195000,3,2,1071,7418,1960,0,http://www.redfin.com/AZ/Phoenix/2056-E-Burgess-Ln-85042/home/27264199,33.3902902,-112.0362959
Single Family Residential,3219 E FREMONT Rd,Phoenix,AZ,85042,319900,3,2,1439,4224,2000,95,http://www.redfin.com/AZ/Phoenix/3219-E-Fremont-Rd-85042/home/27139225,33.3813334,-112.0118436
Townhouse,3064 E DUNBAR Dr,Phoenix,AZ,85042,265000,3,2.5,1538,788,2007,250,http://www.redfin.com/AZ/Phoenix/3064-E-Dunbar-Dr-85042/home/27798389,33.379403,-112.0169218
Single Family Residential,4005 E SAINT ANNE Ave,Phoenix,AZ,85042,324900,4,2,2187,8664,1973,0,http://www.redfin.com/AZ/Phoenix/4005-E-St-Anne-Ave-85042/home/27391325,33.3877649,-111.9949365
Single Family Residential,1342 E MILADA Dr,Phoenix,AZ,85042,625000,3,3.5,2478,8799,2017,170,http://www.redfin.com/AZ/Phoenix/1342-E-Milada-Dr-85042/home/113433254,33.3640797,-112.0533069
Single Family Residential,2632 E CARSON Rd,Phoenix,AZ,85042,515000,4,2.5,2836,6981,1999,115,http://www.redfin.com/AZ/Phoenix/2632-E-Carson-Rd-85042/home/27782923,33.3823049,-112.0245588
Single Family Residential,8714 S 24TH Way,Phoenix,AZ,85042,675000,4,4,3509,16077,2006,133,http://www.redfin.com/AZ/Phoenix/8714-S-24th-Way-85042/home/28058339,33.3667197,-112.0303808
Single Family Residential,2422 E NANCY Ln,Phoenix,AZ,85042,500000,4,3.5,2507,10956,2019,149,http://www.redfin.com/AZ/Phoenix/2422-E-Nancy-Ln-85042/home/167226083,33.390341,-112.028672
Single Family Residential,2902 E GARY Way,Phoenix,AZ,85042,740000,4,4,3566,21738,2004,55,http://www.redfin.com/AZ/Phoenix/2902-E-Gary-Way-85042/home/27983360,33.3740467,-112.0206698
Single Family Residential,3260 E VINEYARD Rd,Phoenix,AZ,85042,699000,3,2,1825,48155,1983,0,http://www.redfin.com/AZ/Phoenix/3260-E-Vineyard-Rd-85042/home/27883400,33.3855875,-112.0101436
Single Family Residential,7732 S 23RD St,Phoenix,AZ,85042,364900,3,2,1714,6344,2018,140,http://www.redfin.com/AZ/Phoenix/7732-S-23rd-St-85042/home/144555599,33.375914,-112.034398
Single Family Residential,1833 E BEAUTIFUL Ln,Phoenix,AZ,85042,399500,4,2,2370,18025,2004,113,http://www.redfin.com/AZ/Phoenix/1833-E-Beautiful-Ln-85042/home/27265250,33.375961,-112.0426535
Single Family Residential,2753 E SOUTH MOUNTAIN Ave,Phoenix,AZ,85042,510000,3,4,2969,7741,2018,0,http://www.redfin.com/AZ/Phoenix/2753-E-South-Mountain-Ave-85042/home/27612019,33.3704197,-112.0232547
Single Family Residential,7920 S 37TH Way,Phoenix,AZ,85042,550000,4,3,2250,7172,2019,99,http://www.redfin.com/AZ/Phoenix/7920-S-37th-Way-85042/home/28353192,33.374656,-112.002153
Single Family Residential,3238 E MALDONADO Dr,Phoenix,AZ,85042,365000,3,2,1840,4263,2001,95,http://www.redfin.com/AZ/Phoenix/3238-E-Maldonado-Dr-85042/home/27484508,33.3832865,-112.0112135
Single Family Residential,3901 E CARTER Dr,Phoenix,AZ,85042,335000,3,2,2020,5746,1999,165,http://www.redfin.com/AZ/Phoenix/3901-E-Carter-Dr-85042/home/27374787,33.3826232,-111.9972653
Single Family Residential,3207 E FAWN Dr,Phoenix,AZ,85042,549000,5,3.5,2743,13915,2005,150,http://www.redfin.com/AZ/Phoenix/3207-E-Fawn-Dr-85042/home/28222170,33.3755663,-112.0129382
Single Family Residential,2348 E Constance Way,Phoenix,AZ,85042,367000,3,2,1902,6415,2019,140,http://www.redfin.com/AZ/Phoenix/2348-E-Constance-Way-85042/home/144555636,33.3756116,-112.0322245
Condo/Co-op,3511 E BASELINE Rd #1005,Phoenix,AZ,85042,154500,2,2,827,874,1986,209,http://www.redfin.com/AZ/Phoenix/3511-E-Baseline-Rd-85042/unit-1005/home/27264695,33.3774411,-112.0071864
Single Family Residential,6834 S 26TH St,Phoenix,AZ,85042,399900,5,3,2548,6155,2000,125,http://www.redfin.com/AZ/Phoenix/6834-S-26th-St-85042/home/28048847,33.3848411,-112.0266082
Single Family Residential,8017 S 32ND Ter,Phoenix,AZ,85042,559000,4,3,3337,14090,2011,185,http://www.redfin.com/AZ/Phoenix/8017-S-32nd-Ter-85042/home/27162033,33.3732338,-112.0102368
Single Family Residential,2501 E Allan St,Phoenix,AZ,85042,485200,4,1.75,2244,43977,1970,0,http://www.redfin.com/AZ/Phoenix/2501-E-Allen-St-85042/home/27161958,33.368004,-112.029602
Single Family Residential,159 E SAINT CATHERINE Ave,Phoenix,AZ,85042,324900,4,3,1680,7322,2019,0,http://www.redfin.com/AZ/Phoenix/159-E-Saint-Catherine-Ave-85042/home/39963331,33.3873691,-112.0692246
Single Family Residential,2123 W HASAN Dr,Phoenix,AZ,85041,278000,4,2,1684,6670,2003,39,http://www.redfin.com/AZ/Phoenix/2123-W-Hasan-Dr-85041/home/27257634,33.3907167,-112.1046679
Single Family Residential,4157 W SAINT KATERI Dr,Phoenix,AZ,85041,330000,4,2.5,3370,6050,2006,75,http://www.redfin.com/AZ/Phoenix/4157-W-St-Kateri-Dr-85041/home/27727629,33.3851462,-112.1493089
Single Family Residential,10201 S 17TH Ave,Phoenix,AZ,85041,599900,4,3.5,3284,26878,2004,100,http://www.redfin.com/AZ/Phoenix/10201-S-17th-Ave-85041/home/28040037,33.354489,-112.095959
Single Family Residential,4811 S 4TH Ave,Phoenix,AZ,85041,273900,4,2.5,1929,3021,2015,50,http://www.redfin.com/AZ/Phoenix/4811-S-4th-Ave-85040/home/27863746,33.402602,-112.0777944
Single Family Residential,205 W BUIST Ave,Phoenix,AZ,85041,235000,3,1.75,1170,9644,1956,0,http://www.redfin.com/AZ/Phoenix/205-W-Buist-Ave-85041/home/27232264,33.3585204,-112.0769095
Single Family Residential,201 W CHAMBERS St,Phoenix,AZ,85041,240000,5,3,2228,7649,1950,0,http://www.redfin.com/AZ/Phoenix/201-W-Chambers-St-85041/home/27415574,33.3973952,-112.0755588
Single Family Residential,7044 S 16TH Dr,Phoenix,AZ,85041,249900,4,2,1400,6225,1982,0,http://www.redfin.com/AZ/Phoenix/7044-S-16th-Dr-85041/home/28009460,33.3820077,-112.0941887
Single Family Residential,604 W MCNEIL St,Phoenix,AZ,85041,298000,4,2,1492,9270,1950,0,http://www.redfin.com/AZ/Phoenix/604-W-McNeil-St-85041/home/28285932,33.3579219,-112.0823587
Single Family Residential,6922 S 37TH Dr,Phoenix,AZ,85041,299000,4,2.5,2198,4950,2004,69,http://www.redfin.com/AZ/Phoenix/6922-S-37th-Dr-85041/home/28156639,33.3803839,-112.1447972
Single Family Residential,1541 W CORONA Ave,Phoenix,AZ,85041,255000,3,2,1908,11199,1952,0,http://www.redfin.com/AZ/Phoenix/1541-W-Corona-Ave-85041/home/28321273,33.405181,-112.092342
Single Family Residential,716 W FREMONT Rd,Phoenix,AZ,85041,270000,4,2.5,1796,1177,2007,100,http://www.redfin.com/AZ/Phoenix/716-W-Fremont-Rd-85041/home/28291220,33.3815627,-112.0824984
Single Family Residential,2214 W SAINT CHARLES Ave,Phoenix,AZ,85041,248000,3,2,1218,6049,2000,37,http://www.redfin.com/AZ/Phoenix/2214-W-St-Charles-Ave-85041/home/28416229,33.3859971,-112.106298
Single Family Residential,1728 W MINTON St,Phoenix,AZ,85041,293000,4,2.5,2245,3254,2016,125,http://www.redfin.com/AZ/Phoenix/1728-W-Minton-St-85041/home/56305101,33.3812059,-112.0957638
Single Family Residential,2418 W CORRAL Rd,Phoenix,AZ,85041,435000,4,3.5,2719,7808,2008,79,http://www.redfin.com/AZ/Phoenix/2418-W-Corral-Rd-85041/home/28381798,33.3580766,-112.1127019
Single Family Residential,2617 W APOLLO Rd,Phoenix,AZ,85041,373900,5,3,2973,13536,2004,50,http://www.redfin.com/AZ/Phoenix/2617-W-Apollo-Rd-85041/home/27635146,33.3860677,-112.1154032
Single Family Residential,912 E ODEUM Ln,Phoenix,AZ,85040,280170,4,2.5,1889,3046,2020,45,http://www.redfin.com/AZ/Phoenix/912-Odeum-Ln-85043/home/172686454,33.41161,-112.059582
Single Family Residential,4831 S 21st St,Phoenix,AZ,85040,245000,5,2,1518,5686,1957,0,http://www.redfin.com/AZ/Phoenix/4831-S-21st-St-85040/home/28086230,33.4023627,-112.0365754
Single Family Residential,4620 S 21ST Pl,Phoenix,AZ,85040,224900,3,2,1100,7205,1948,0,http://www.redfin.com/AZ/Phoenix/4620-S-21st-Pl-85040/home/27515674,33.4043361,-112.0367733
Single Family Residential,2448 E PUEBLO Ave,Phoenix,AZ,85040,105000,2,1,805,7658,1973,0,http://www.redfin.com/AZ/Phoenix/2448-E-Pueblo-Ave-85040/home/27335078,33.4080168,-112.0276794
Condo/Co-op,2345 E HIDALGO Ave,Phoenix,AZ,85040,244000,3,2,1368,742,2017,247,http://www.redfin.com/AZ/Phoenix/2345-E-Hidalgo-Ave-85040/home/27833065,33.3939388,-112.031136
Townhouse,4005 S 44TH St,Phoenix,AZ,85040,111000,2,1.5,1041,962,1979,190,http://www.redfin.com/AZ/Phoenix/4005-S-44th-St-85040/home/26906077,33.4102556,-111.9863014
Mobile/Manufactured Home,3162 E ROESER Rd,Phoenix,AZ,85040,124900,2,2.5,1000,6619,2018,0,http://www.redfin.com/AZ/Phoenix/3162-E-Roeser-Rd-85040/home/120135721,33.399974,-112.012883
Single Family Residential,10417 W Calle Del Oro,Phoenix,AZ,85037,219000,3,2,1456,6151,1973,0,http://www.redfin.com/AZ/Phoenix/10417-W-Calle-Del-Oro-85037/home/27589023,33.5001936,-112.2854613
Single Family Residential,8638 W Mariposa Dr,Phoenix,AZ,85037,220000,2,2,870,17500,1996,20,http://www.redfin.com/AZ/Phoenix/8638-W-Mariposa-Dr-85037/home/28358252,33.5077236,-112.2452115
Single Family Residential,4120 N 105TH Ln,Phoenix,AZ,85037,185000,3,2,1382,5650,1972,0,http://www.redfin.com/AZ/Phoenix/4120-N-105th-Ln-85037/home/28158052,33.4955947,-112.2880226
Single Family Residential,1826 N 85TH Ave,Phoenix,AZ,85037,283000,4,2.5,2029,7441,1998,0,http://www.redfin.com/AZ/Phoenix/1826-N-85th-Ave-85037/home/26903770,33.4679059,-112.2432917
Single Family Residential,8647 W CHEERY LYNN Rd,Phoenix,AZ,85037,345000,3,2,2114,8198,1976,0,http://www.redfin.com/AZ/Phoenix/8647-W-Cheery-Lynn-Rd-85037/home/172682132,33.484006,-112.245439
Single Family Residential,2021 N 89TH Ave,Phoenix,AZ,85037,265000,3,2,1492,5123,1997,0,http://www.redfin.com/AZ/Phoenix/2021-N-89th-Ave-85037/home/28068514,33.4695652,-112.2507197
Single Family Residential,9419 W WILLOW BEND Ln,Phoenix,AZ,85037,349900,4,3,1939,5625,2019,112,http://www.redfin.com/AZ/Phoenix/9419-W-Willow-Bend-Ln-85037/home/147866393,33.50216,-112.262097
Single Family Residential,8944 W Hubbell St,Phoenix,AZ,85037,255000,3,2,1184,7500,1997,0,http://www.redfin.com/AZ/Phoenix/8944-W-Hubbell-St-85037/home/27748631,33.4698319,-112.2523963
Single Family Residential,10402 W DEVONSHIRE Ave,Phoenix,AZ,85037,245000,3,2,1092,4979,1971,0,http://www.redfin.com/AZ/Phoenix/10402-W-Devonshire-Ave-85037/home/28254710,33.4957008,-112.2832725
